Strain,Stress_Pa
2.39907558600837e-06,166525.057776362
2.21842396165234e-06,153274.157018638
1.2789548819721e-06,90235.0123111517
1.00111262272689e-06,68218.113664814
9.49406352184496e-07,64517.4084443122
2.32198526188203e-06,163315.84875203
1.56217218663809e-07,9098.18965840407
3.84649485318175e-08,1345.00875742727
2.38663317577994e-06,165602.612292414
1.43143912796715e-06,100482.347875017
3.92643415660728e-07,26449.1839920389
7.06697803783504e-07,47882.7683600685
2.79751185929215e-06,197760.238515835
2.57850892687469e-06,180507.638968204
2.12935515067192e-06,149345.174904052
1.44667569101198e-06,101219.713068932
1.56097087857416e-06,108250.108092803
2.92573360585188e-06,206072.816218589
2.89731133165286e-06,203240.679501636
6.45807137357503e-07,43438.6736348714
2.43331369891595e-06,169702.20436691
5.9172799850105e-07,40932.7271377721
6.40612433651854e-07,43325.5905025254
2.02827910249373e-06,144165.479984176
1.21500329576265e-06,86497.3742876959
2.79463322131956e-06,194207.858827134
2.67029204688026e-07,17940.0248861806
1.53457692242848e-06,109355.649195809
2.75556459132936e-06,192350.056175498
2.71234098143852e-06,190474.636546194
4.69587640247224e-07,34757.9224488712
1.09991310028937e-06,77912.7188590175
1.85736420014009e-06,131252.789427211
4.78184654314207e-07,34114.7531137795
2.90406651613722e-06,205482.591359543
2.74424798618298e-06,191209.502918038
5.00850537103408e-07,37018.1314317313
3.63466383782956e-07,23519.1343919674
2.56225448424796e-07,16199.4573741727
2.72833099210989e-06,188867.418316815
5.80871429386382e-07,42034.4632227818
1.24885478563306e-06,85440.5447037669
1.34655409695601e-06,96483.4971803206
1.7970331326407e-06,126675.053735325
2.15206031242275e-07,12466.0974412806
6.80275852201548e-07,47861.0123702404
2.79447116075678e-06,196359.969293323
2.72523032180571e-06,191578.694773343
2.34387194221708e-06,160452.736137207
5.82037368546463e-08,5918.07797211139
9.81020305488306e-07,69420.1091296469
1.88387620602872e-06,131424.619402978
8.25570635320427e-07,56884.3737880319
2.72876008516133e-06,190909.690176388
1.90166838549733e-06,136263.36887454
2.15720151949337e-07,13917.7487031455
2.72701676650711e-06,189350.735954494
2.87329997452867e-06,202862.767630987
2.33137255175176e-07,13301.0936225105
1.59708070458394e-06,113781.642363885
9.10092846642511e-07,62984.5136518455
1.17851722944421e-06,82527.275958311
5.38953653866026e-07,35471.3874459513
1.73421630603724e-06,122192.598925841
2.87393805974667e-06,202035.641823054
1.50921780081483e-06,106791.707084437
2.48743744183443e-07,18929.7175291454
1.86000400043223e-06,129502.771698888
1.02066898335377e-06,70265.3079912688
2.56777556877389e-06,179674.200694672
1.30403444494941e-06,91854.0323420467
5.78518826826737e-07,43136.6573009464
5.73316868073435e-07,39656.0399318679
2.30629254216348e-06,162273.671440736
7.9676279492208e-07,57389.9875619928
2.30170018247767e-06,159328.223765462
6.17661932299798e-07,46153.0802976801
9.65059106103928e-07,66927.7669870868
1.3964609173191e-06,99090.7050001378
2.82958754908035e-06,196504.037819904
2.79519427426147e-06,194202.145567072
6.20615626266863e-07,40400.0774898247
1.07465712372922e-06,77179.0758772484
4.48198165361317e-07,32792.2146236853
1.52995523794049e-06,103831.340025594
1.381747652084e-06,97575.4539017696
2.7022804873522e-06,187876.528679446
2.79001613337322e-06,194878.881954179
1.15070217302188e-06,81047.2928401186
1.47521382905697e-06,100255.105045806
2.6887087474384e-06,188175.154286419
2.42012342323518e-06,169126.854460267
1.09689340339478e-08,160.25459524565
9.60178692550748e-07,66672.6527054845
1.26532272580838e-06,90108.6253940315
6.89148851049695e-07,46195.8630561465
5.98714847687816e-07,40056.6361710627
1.13353519787039e-07,8137.01270355338
1.93010917520928e-06,136435.768722464
7.87530871449497e-07,57056.5277379681
1.57041535293939e-07,12107.4850487837
6.92937931584191e-07,46784.2034664198
2.40574185850838e-06,168013.692547683
2.55446754493964e-06,179248.247300301
1.44919873557991e-06,102846.215667799
1.24821201122606e-06,87769.3737286715
2.93356108050535e-06,204637.564791584
6.0169397876421e-07,41366.1586061523
6.46077848563825e-07,42273.7087289832
8.75601531109199e-07,62114.922851139
5.18271954843262e-07,33441.7850420101
1.13809679461256e-06,77644.3761703339
2.73250268096926e-06,190963.119040622
1.84604352188572e-06,129008.891187554
1.23583964583679e-06,86178.8461165154
2.80323238371364e-06,196153.701907006
1.45392697427467e-07,11168.3632370401
6.30828533705584e-07,43595.390543907
1.69766581530528e-06,118960.346986692
1.84665786957954e-06,128368.351110737
1.18672519687839e-07,7067.50145932503
1.2091162737214e-06,85317.213743229
1.94746189449262e-06,136265.094046651
2.0942116392102e-06,147962.839963501
1.91441970754881e-06,134375.595689348
9.61689673082774e-07,67716.7348646427
2.80560370793729e-07,19192.1876548472
1.281337339258e-06,89633.1612939637
3.86263312104166e-07,27623.5013772981
2.842870975562e-06,197636.51026018
1.42551259806788e-06,99188.1931519448
9.51777523070603e-07,66940.6913015708
2.2989122133567e-06,159353.687116819
1.49384577774679e-06,104486.475976316
9.3010207203735e-07,65808.8521858822
2.43590322717241e-06,171163.299942368
2.60145645300337e-06,183487.56075501
2.01902449886603e-06,140870.837682648
1.40893267223002e-07,9908.24838188757
1.6989686404996e-06,115423.767030254
2.28988473599184e-06,159006.586097962
4.09509036250747e-07,29377.8903715497
6.8601225415381e-07,46169.137797293
2.64748531520441e-06,183809.48958325
6.03651655592221e-08,6828.2320022645
2.25818141347793e-06,160022.868689152
1.42131987754327e-06,100468.570584416
1.34031647651882e-06,94559.835250148
2.12895974846615e-08,2158.10812836568
2.45819469289948e-06,168821.515016775
1.0794747019097e-06,75650.0045986056
1.62229689390163e-06,113229.564855846
2.03190205900698e-06,140810.24048459
2.10788872931375e-06,149881.449459402
2.86794017647822e-06,200644.460226449
1.59401985970983e-06,110767.63693354
1.19915865292328e-06,82163.4802452367
2.86111087947512e-06,197652.516236288
1.92633070507656e-06,136772.492924439
8.94451068829667e-07,63699.3178380107
3.79392736210713e-07,26750.5655390499
2.52766350439554e-06,176952.271224312
1.08654480838245e-06,76749.5613429338
1.98140916409329e-06,140372.334839464
1.41244925809769e-06,99168.792291806
5.96789339385115e-07,44131.004083775
1.8050598258614e-06,127742.865610729
1.82049206852047e-07,13852.063632443
1.24002737961358e-06,86237.0222712342
1.63984481899101e-06,117005.062059458
1.30814092235574e-06,94011.5377175201
2.24601652575297e-06,161403.135652296
2.48377486363594e-06,175234.97156933
2.31372922209953e-06,161434.77463953
1.16438843435406e-07,7140.75357284267
5.82386311337917e-07,40085.773744669
1.60982252779132e-06,113907.858609337
2.8044661213314e-06,195489.502954315
2.50487032515635e-06,175174.754749551
2.5276035250554e-06,177315.573524601
9.09624581279025e-07,64035.6921393958
1.28834369123611e-06,91300.6345357604
1.41211784194781e-06,99414.546765275
4.72114750049731e-07,34560.9239315217
9.3204390733369e-08,7073.37861798268
2.84070869838155e-06,200392.879688212
7.2213775699052e-07,50002.5329457936
7.19846711170894e-07,49435.254766115
2.50137161306279e-07,19137.9544235856
2.78552325583134e-06,196022.157108919
1.73921134481932e-06,122308.82509775
2.00111057137606e-06,139973.155216812
2.73473066178916e-06,190998.768048971
1.03686050670237e-06,72864.7027645136
1.86452193341425e-06,128776.565247549
1.16398364186662e-07,7837.467151105
5.60317584693388e-07,38966.3319316889
2.49373741526983e-06,174773.933331311
2.30030506901501e-06,161385.400050921
1.05192807437144e-06,74481.3201864126
1.13043188332264e-06,79840.4358925505
1.60066330066074e-06,112822.898691256
7.23014055403648e-10,271.400217790791
7.23733008114084e-07,50837.8549461269
6.24695425824643e-07,42498.0662615462
7.5144884024929e-07,51728.5471804329
2.41771752760032e-06,169758.091574063
8.39021569639329e-07,58333.1793966162
5.74563966150445e-07,40847.5730287384
1.51279038237909e-06,106041.132482815
2.5969351091182e-06,183939.492357808
7.240491115125e-07,53540.7144075656
2.35608728378396e-07,15631.8119438464
1.06921420754899e-06,74181.3132434448
2.24295547369493e-06,157657.181297388
1.65207163408438e-06,114553.763764384
2.45038010872304e-06,170230.832347793
2.8787764428277e-06,203533.337329114
2.37798743025485e-06,169213.367025641
1.81140923653126e-06,127233.919705797
1.48002476415714e-06,103713.207084538
1.202072590448e-07,8254.50934102383
2.95296593644212e-06,207067.756090303
1.15044336772513e-06,80407.187377756
4.566846417506e-07,31980.06424522
2.00012656618937e-06,139123.527318961
8.52864867286378e-07,60735.156712593
1.75733481279314e-06,124324.669577642
1.76030372353377e-06,124051.169394024
1.33718946270861e-06,95385.8169522425
2.50835584663513e-06,175123.591436829
7.94901184666329e-07,53132.3859875497
1.3458977748532e-06,94492.8420344694
1.61307638577291e-06,115110.343096755
1.9908741623019e-06,137480.204672008
2.35191555151677e-06,165336.286923611
1.18442184863477e-06,80219.7059431484
1.93814083228979e-06,135817.748840206
4.51832859205557e-07,31058.2121042189
2.79794430162744e-06,197878.884261429
1.14917641926301e-06,80382.721941491
2.18856426592932e-06,154672.207902514
6.10232456465329e-08,3044.9663436821
6.15561428714421e-07,42221.1914636719
1.46124763297073e-06,104571.192528789
2.63475740319704e-06,183505.563373969
1.58176544985203e-06,110969.174936758
2.78961144688164e-06,194696.022344284
1.45139068974839e-06,102733.250644532
1.47134729020785e-06,101933.798691386
3.59240365501596e-07,24746.7549454069
2.40796873245666e-06,169156.55274575
7.40896237401187e-07,51519.0712659895
2.69883746811695e-06,188081.503280865
2.73247266099119e-06,192454.260494144
2.82993033562245e-06,198106.132662799
1.56069146730927e-06,107685.643142311
2.03128135435093e-06,142594.295447691
2.33554764018499e-06,166506.116015874
3.93043855951397e-07,25681.7137604688
1.80287158499249e-06,126448.540158407
1.02893703909935e-07,8638.6315903507
1.49269825016618e-06,103176.389172099
4.64528044860682e-07,30529.5294173269
5.48768777886254e-07,38235.537708207
1.0951427000778e-06,78134.7708408561
1.29731150014951e-06,90139.1922045782
1.86951727359656e-06,133160.838868105
2.23285255315547e-07,16335.3000493077
1.51107528371233e-06,104038.626679377
5.47875390759303e-07,38444.0372496493
1.72192552509523e-06,125638.633184989
1.91221383678355e-06,132611.875197735
1.67012776965856e-06,116907.726717061
2.21488653143492e-06,155781.566677363
1.0068277327227e-06,68193.6605974863
2.29531977489939e-06,157489.39840632
1.29830124512458e-06,89133.6915907928
1.45255349496779e-06,100860.550803474
1.94430638178321e-06,133113.117958918
5.50751519976719e-08,6011.63579395381
1.96198266426074e-06,138030.509734694
1.85575544721635e-06,129554.848449958
9.2954135025984e-07,64053.1334891124
2.57382854698468e-07,15073.5214441812
2.72806349739123e-07,18327.2787277476
2.76967124095569e-06,193283.179459271
2.06783796367751e-06,147950.282997477
3.81307841312221e-07,26427.6686610256
1.07016950792672e-06,74885.7570680973
1.77744898170479e-06,122916.842800008
2.50671511527195e-06,174830.805295241
1.30982786139026e-07,11750.9652514798
7.09899394410027e-07,48230.4014717105
2.66924697088614e-06,187279.705192255
2.74966505514495e-08,4073.99890357996
6.04197308381662e-07,41874.3993853723
2.8770725279189e-06,203060.927191806
1.84020553956651e-06,125876.476908852
7.85014099912519e-07,56006.5660834446
2.00973283187543e-07,11340.5205935584
8.45740213416665e-08,5268.45441454229
7.34235238910782e-07,49079.4346625419
2.64445745876673e-06,186758.723470465
1.24774096289253e-06,85817.6652320731
2.16100010749798e-06,149301.4640569
2.75485510613987e-06,193232.814823402
1.22412138480845e-06,85149.1088798135
5.73832113112191e-07,39903.349542623
1.55135379257076e-06,107712.909726986
2.72425106117956e-06,191780.80662685
2.4131232424131e-06,169172.883397667
1.97489530089461e-07,13380.8143485378
2.07771840023275e-06,144598.67663992
1.71569256737686e-06,120317.889936767
2.72238952903928e-06,192595.458828334
3.67444250550892e-07,24673.1388458639
1.60210833961397e-06,108402.189334783
2.63838808053568e-06,183145.233665312
1.23007136022523e-06,87362.2943805391
1.4459847531986e-06,103623.241778917
2.11382033000875e-07,12643.8941504368
8.34430921346732e-07,57485.5286758107
9.73519947506842e-07,66536.7380187575
2.83536734623466e-06,197467.312071969
8.48002081623477e-07,58656.3144917897
1.38260620580896e-06,99451.1467608751
2.01391327069284e-06,139118.308668555
4.86550117223632e-07,36433.9395058514
1.45932716142562e-06,101112.347136176
2.21561711842772e-06,156520.557325752
2.6005656390812e-06,182134.73295045
1.87877782398728e-06,130966.763103094
2.00716054595084e-06,141111.779540883
3.78850417753707e-07,27313.381413479
2.83732949173904e-06,198098.212078788
3.97722232453447e-07,27983.2587902738
2.3240188115454e-06,163852.814150535
7.94448965334956e-07,57762.9527424981
2.80077943110375e-06,196489.774889137
2.15987861810844e-06,150170.505246882
2.26144113893511e-06,158957.130824639
6.5717751917965e-07,46710.7096275985
1.32911992990548e-06,94372.234376019
1.85343958376786e-06,133269.464854611
2.3099208546198e-06,159869.008312844
3.11878127737169e-07,20384.1997768464
2.88709594936359e-06,203227.495233081
2.67066201166367e-06,189046.169258348
8.11045771486753e-07,56570.2692353931
2.468280729097e-06,174697.052555452
1.55497176911947e-06,110166.559738271
1.38541944468606e-06,99182.2393581878
9.43302317434216e-07,68300.9880341225
1.74290575989478e-06,123757.573417163
2.18966735311079e-06,154370.894611895
1.23279871488827e-06,87610.4825553704
1.88765757902488e-06,130498.964760302
2.09793876346591e-06,144836.465803315
2.13336545104586e-06,147864.294240016
1.55898294393541e-07,8785.80648660834
2.5792434170552e-06,179365.888096428
1.37475994429514e-06,98518.3416555873
7.87248245088643e-07,55623.6533825459
7.25293522439045e-07,49916.3914609598
1.44904233853185e-06,102529.356407418
2.66049461840688e-06,186132.238660096
1.13504274504794e-06,75991.0274590113
2.24917724035063e-06,159789.889320247
2.90456192961656e-07,18771.1934629731
1.42817010645319e-06,100451.513635793
2.97505842117821e-06,205958.486544276
2.31131340837701e-06,161792.103542434
6.31585465321839e-07,45533.9405515848
1.50432442109373e-06,104189.520602266
7.008742909457e-07,53151.920693232
1.22868278178753e-06,83707.5469374771
2.34025207120489e-06,163992.099447487
2.31367444587121e-06,166838.136530392
6.84301133707155e-07,50226.4706298071
2.76666995446458e-06,192214.679898652
1.77770454829448e-06,123833.375563954
1.13977287288604e-06,81358.061120675
1.50580674234258e-06,101245.982702241
1.81521376031323e-06,126936.802590393
1.67967159553736e-06,118504.168786425
1.45921510660853e-06,102334.967519236
1.5147984122682e-06,104812.468147056
5.29235731283659e-07,36999.4271561074
2.43819871291404e-06,172195.76503059
1.62528095982305e-06,114376.054987786
3.93239585114109e-07,28973.8056053226
2.29847130474833e-06,159563.814066901
2.79733193513205e-06,195195.664602471
2.84192069771089e-06,198088.055994261
1.10705319723352e-06,77604.298573948
4.06550620682262e-07,27605.6306082337
1.5551988798992e-06,109041.152940803
3.37827688047662e-07,24487.959391516
2.80196225553785e-06,198122.370317424
5.50738882065438e-07,37115.4048676643
7.58297579853492e-07,54306.642105798
1.21990958065491e-06,86443.1209609539
1.14949340567738e-06,77578.602087612
